id,code,icao,name,latitude,longitude,elevation,url,time_zone,city_code,country,city,state,county,type
14719,MMK,ULMM,Murmansk Airport,68.77916255,32.76209802957863,223,http://www.airport-murmansk.ru/,Europe/Moscow,MMK,RU,Murmansk,Murmansk,,AP
14720,MML,KMML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,44.447224,-95.8175,1141,http://marshallmn.com/main/index.php/public-works/airport,America/Chicago,MML,US,Marshall,Minnesota,Lyon County,AP
14721,MMM,YMMU,Middlemount Airport,-22.8030537,148.7066004,534,,Australia/Brisbane,MMM,AU,,Queensland,Central Highlands,AP
14722,MMN,,Minute Man Air Field,42.460355899999996,-71.51801357130509,226,,America/New_York,MMN,US,Stow,Massachusetts,Middlesex County,AP
14723,MMO,GVMA,Maio Airport,15.25,-23.166668,95,,Atlantic/Cape_Verde,MMO,CV,Vila do Maio,Maio,,AP
14724,MMP,,San Bernardo Airport,9.257874650000002,-74.43841678209353,65,,America/Bogota,MMP,CO,Mompos,Bolivar,,AP
14725,MMQ,FLBA,Mbala Airport,-8.8596105,31.33412808987253,5488,,Africa/Lusaka,MMQ,ZM,Mbala,Northern,,AP
14726,MMR,,Camp Maybry AHP,30.283333,-97.75,547,,America/Chicago,AUS,US,Austin,Texas,Travis County,AP
14727,MMS,KMMS,Selfs Airport,34.2315002,-90.2895376,141,,America/Chicago,MMS,US,Marks,Mississippi,Quitman County,AP
14728,MMT,KMMT,Mc Entire Joint National Guard Base,33.93667,-81.115555,190,,America/New_York,CAE,US,Eastover,South Carolina,Lexington County,AP
14729,MMU,KMMU,Morristown Municipal Airport,40.79980845,-74.42250940675584,167,,America/New_York,MMU,US,Morristown,New Jersey,Morris County,AP
14730,MMV,AYMM,Mal Airport,45.19,-123.14,114,,Pacific/Port_Moresby,MMV,PG,Mal Island,Oregon,Yamhill County,AP
14731,MMW,,Moma,-16.783333,39.066666,65,,Africa/Maputo,MMW,MZ,Antonio Enes,Nampula,,AP
14732,MMX,ESMS,MalmÃ¶ Sturup Airport,55.5361868,13.369715681029767,223,http://www.swedavia.com/malmo/,Europe/Stockholm,MMA,SE,MalmÃ¶,Skane,Lunds Kommun,AP
14733,MMY,ROMY,Miyako Airport,24.7823495,125.2948325,134,,Asia/Tokyo,MMY,JP,Miyako City,,,AP
14734,MMZ,OAMN,Maymana Zahiraddin Faryabi Airport,35.9304371,64.76118060946182,2723,,Asia/Kabul,MMZ,AF,Maymana,Faryab,,AP
14735,MNA,WAMN,Melangguane Airport,4.05,126.7,219,,Asia/Makassar,MNA,ID,Karakelong Island,North Sulawesi,,AP
14736,MNB,FZAG,Muanda Airport,-5.926944,12.352778,88,,Africa/Kinshasa,MNB,CD,,,,AP
14737,MNC,FQNC,Nacala Airport,-14.48448355,40.71244175095697,318,,Africa/Maputo,MNC,MZ,Nacala,Nampula,,AP
14738,MND,,Medina Airport,4.5158862,-73.2790415,1266,,America/Bogota,MND,CO,Medina,Cundinamarca,,AP
14739,MNE,YMUG,Mungeranie Airport,"-28.0",138.6,167,,Australia/Adelaide,MNE,AU,Mungeranie,,,AP
14740,MNF,NFMA,Mana Island Airport,-17.633333,177.11667,"0",,Pacific/Fiji,MNF,FJ,Mana Island,,,AP
14741,MNG,YMGD,Maningrida Airport,-12.0560999,134.2339935,104,,Australia/Darwin,MNG,AU,Maningrida,,,AP
14742,MNH,OOMN,Mussanah Airport,7.75,"83.0",372,,Asia/Colombo,MNH,LK,Al Masna'ah,Eastern Province,,AP
14743,MNI,TRPM,John A. Osborne Airport,16.75,-62.233334,104,,America/Montserrat,MNI,MS,Gerald's Park,Saint Peter,,AP
14744,MNJ,FMSM,Mananjary Airport,-21.198617900000002,48.35967558247168,16,,Indian/Antananarivo,MNJ,MG,Mananjary,Vatovavy Fitovinany,,AP
14745,MNK,NGMA,Maiana Airport,1.00361,173.0310059,19,,Pacific/Tarawa,MNK,KI,Maiana,Gilbert Islands,Tarawa,AP
14746,MNL,RPLL,Ninoy Aquino International Airport,14.5123016,121.02188606807516,42,,Asia/Manila,MNL,PH,Manila,Metro Manila,Makati City,AP
14747,MNM,KMNM,Menomineeâ€“Marinette Twin County Airport,45.127409549999996,-87.63861250817607,577,,America/Menominee,MNM,US,Menominee,Wisconsin,Marinette County,AP
14748,MNN,KMNN,Marion Municipal Airport,40.583332,-83.13333,971,http://www.marionairport.com/,America/New_York,MNN,US,Marion,Ohio,Marion County,AP
14749,MNO,FZRA,Manono Airport,-7.288374,27.3936965,2053,,Africa/Lubumbashi,MNO,CD,Manono,Katanga,Sous-Region du Tanganika,AP
14750,MNP,,Maron Island Airport,14.045278,-83.38361,39,,Pacific/Port_Moresby,MNP,PG,Hermit Islands,,,AP
14751,MNQ,YMTO,Monto Airport,-24.89228125,151.09860058954558,770,,Australia/Brisbane,MNQ,AU,,,,AP
14752,MNR,FLMG,Mongu Airport,-15.254743349999998,23.161989771117565,3448,,Africa/Lusaka,MNR,ZM,Mongu,Western,,AP
14753,MNS,FLMA,Mansa Airport,-11.1383471,28.87513348094533,4094,,Africa/Lusaka,MNS,ZM,Mansa,Luapula,,AP
14754,MNT,,Minto Al Wright Airport,64.895,-149.17084,331,,America/Anchorage,MNT,US,Minto,,,AP
14755,MNU,VYMM,Mawlamyine Airport,16.441668,97.66944,275,,Asia/Rangoon,MNU,MM,Mawlamyine,Mon,,AP
14756,MNV,,Mount Valley Airport,-14.116667,133.83333,416,,Australia/Darwin,MNV,AU,,,,AP
14757,MNW,YMDS,Macdonald Downs Airport,-22.4666996,135.2330017,1459,,Australia/Darwin,MNW,AU,,,,AP
14758,MNX,SBMY,ManicorÃ© Airport,-5.81173955,-61.27874196726444,98,,America/Manaus,MNX,BR,ManicorÃ©,Amazonas,Manicore,AP
14759,MNY,AGGO,Mono Airport,-7.35,155.56667,698,,Pacific/Guadalcanal,MNY,SB,Stirling Island,,,AP
14760,MNZ,KHEF,Manassas Regional Airport/Harry P. Davis Field,38.721943,-77.51806,164,http://www.manassascity.org/Index.aspx?NID=131,America/New_York,MNZ,US,Manassas,Virginia,City of Manassas,AP
14761,MOA,MUMO,Orestes Acosta Airport,20.5,-74.88333,2854,,America/Havana,MOA,CU,Moa,Holguin,,AP
14762,MOB,KMOB,Mobile Regional Airport,30.69214065,-88.24115749066226,219,http://www.mobairport.com/,America/Chicago,MOB,US,Mobile,Alabama,Mobile County,AP
14763,MOC,SBMK,MÃ¡rio Ribeiro Airport,-16.70518095,-43.82008294490494,2139,,America/Sao_Paulo,MOC,BR,Montes Claros,Minas Gerais,Montes Claros,AP
14764,MOD,KMOD,Modesto City Co-Harry Sham Field,37.626945,-120.95528,42,,America/Los_Angeles,MOD,US,Modesto,California,Stanislaus County,AP
14765,MOE,VYMO,Momeik Airport,23.092467749999997,96.64512835000001,636,,Asia/Rangoon,MOE,MM,Mogok,Mandalay,,AP
14766,MOF,WATC,Frans Xavier Seda Airport,-8.64105065,122.23624998248422,98,,Asia/Makassar,MOF,ID,Maumere-Flores Island,East Nusa Tenggara,,AP
14767,MOG,VYMS,Mong Hsat Airport,20.51560855,99.26262107388541,1870,,Asia/Rangoon,MOG,MM,Mong Hsat,Chiang Mai,,AP
14768,MOH,,Maleo Airport,-2.203333,121.660278,19,https://en.wikipedia.org/wiki/Maleo_Airport,Asia/Makassar,MOH,ID,Morowali,South Sulawesi,,AP
14769,MOI,NCMR,Mitiaro Island Airport,-19.84221065,-157.7046704915573,82,,Pacific/Rarotonga,MOI,CK,Mitiaro Island,,,AP
14770,MOJ,SMMO,Moengo Airstrip,5.75,-54.333332,95,,America/Paramaribo,MOJ,SR,Moengo,Marowijne,,AP
14771,MOK,UTMN,Muynak Airport,43.755,59.030833,177,,Asia/Samarkand,MOK,UZ,Muynak,,,AP
14772,MOL,ENML,"Molde Airport, Ã…rÃ¸",62.74544625,7.263788878244842,13,https://avinor.no/en/airport/molde-airport/,Europe/Oslo,MOL,NO,Ã…rÃ¸,More og Romsdal,Molde,AP
14773,MOM,GQNL,Letfotar Airport,17.75,-12.5,239,,Africa/Nouakchott,MOM,MR,Moudjeria,Assaba,,AP
14774,MON,NZMC,Mount Cook Airport,-43.7665583,170.13344355705374,2139,,Pacific/Auckland,MON,NZ,,,,AP
14775,MOO,YOOM,Moomba Airport,-27.5,149.83333,1046,,Australia/Adelaide,MOO,AU,,,,AP
14776,MOP,,Mount Pleasant Municipal Airport,43.61667,-84.73333,748,,America/Detroit,MOP,US,Mount Pleasant,Michigan,Isabella County,AP
14777,MOQ,FMMV,Morondava Airport,-20.287079,44.3168582,36,,Indian/Antananarivo,MOQ,MG,Morondava,Menabe,,AP
14778,MOR,,Morristown Regional Airport,36.216667,-83.3,1417,,America/New_York,MOR,US,Morristown,Tennessee,Hamblen County,AP
14779,MOS,,Moses Point Airport,64.69556,-162.04333,39,,America/Anchorage,MOS,US,Elim,,,AP
14780,MOT,KMOT,Minot International Airport,48.25794645,-101.27700504346882,1679,,America/Chicago,MOT,US,Minot,North Dakota,Ward County,AP
14781,MOU,PAMO,Mountain Village Airport,62.0944378,-163.6843667,357,,America/Anchorage,MOU,US,Mountain Village,,,AP
14782,MOV,YMRB,Moranbah Airport,-22.061643699999998,148.0749468736064,751,,Australia/Brisbane,MOV,AU,Moranbah,Queensland,Isaac,AP
14783,MOX,,Morris Municipal Airport Charlie Schmidt Field,45.583332,-95.916664,1128,,America/Chicago,MOX,US,Morris,Minnesota,Stevens County,AP
14784,MOY,,Monterrey Airport,4.884167,-72.89528,1496,,America/Bogota,MOY,CO,Monterrey,Casanare,,AP
14785,MOZ,NTTM,Moorea Temae Airport,-17.490433,-149.76414,32,,Pacific/Tahiti,MOZ,PF,Teavaro,,,AP
14786,MPA,FYKM,Katima Mulilo Airport,-17.5,24.266666,3097,,Africa/Windhoek,MPA,NA,Mpacha,,,AP
14787,MPB,X44,Miami Seaplane Base,25.75,-80.166664,"0",,America/New_York,MIA,US,,,,AP
14788,MPC,WIPU,Muko Muko Airport,-2.55,101.1,36,,Asia/Jakarta,MPC,ID,Muko Muko-Sumatra Island,Jambi,,AP
14789,MPD,OPMP,Sindhri Tharparkar Airport,25.65,69.03333,45,,Asia/Karachi,MPD,PK,Sindhri,Sindh,,AP
14790,MPE,,Griswold,41.283333,-72.6,55,,America/New_York,MPE,US,Madison,Connecticut,New Haven County,AP
14791,MPF,AYPO,Mapoda Airport,-7.966667,143.16667,13,,Pacific/Port_Moresby,MPF,PG,Mapoda,,,AP
14792,MPG,AYMJ,Makini Airport,-6.533333,147.71666,1233,,Pacific/Port_Moresby,MPG,PG,Makini,,,AP
14793,MPH,RPVE,Godofredo P. Ramos Airport,11.92508925,121.95266939156987,26,,Asia/Manila,MPH,PH,Malay,Western Visayas,Province of Aklan,AP
14794,MPI,,Mamitupu Airport,9.578333,-79.843056,"0",,America/Panama,MPI,PA,Mamitupo,Colon,,AP
14795,MPJ,,Petit Jean Park Airport,35.15,-92.73333,377,,America/Chicago,MPJ,US,Morrilton,Arkansas,Conway County,AP
14796,MPK,,Mokpo,34.75862305,126.38050579713945,26,,Asia/Seoul,MPK,KR,Moppo,Jeollanam-do,,AP
14797,MPL,LFMT,Montpellier-MÃ©diterranÃ©e Airport,43.578799000000004,3.9593453999962533,22,,Europe/Paris,MPL,FR,Montpellier/MÃ©diterranÃ©e,Languedoc-Roussillon,Departement de l'Herault,AP
14798,MPM,FQMA,Maputo Airport,-25.9063936,32.582643793413375,78,,Africa/Maputo,MPM,MZ,Maputo,,,AP
14799,MPN,EGYP,Mount Pleasant Airport,-51.8208456,-58.4564927,177,,Atlantic/Stanley,MPN,FK,Mount Pleasant,,,AP
14800,MPO,KMPO,Pocono Mountains Municipal Airport,41.1382659,-75.3797027,1889,https://www.mpoairport.com/,America/New_York,MPO,US,Mount Pocono,Pennsylvania,Monroe County,AP
14801,MPP,,Mulatupo Airport,"9.0",-77.86667,367,,America/Panama,MPP,PA,Mulatupo,,,AP
14802,MPQ,,Maan,30.166668,35.766666,3503,,Asia/Amman,MPQ,JO,Ma'an,Ma'an,,AP
14803,MPR,,Mc Pherson Airport,38.37436,-97.763306,1492,,America/Chicago,MPR,US,McPherson,Kansas,McPherson County,AP
14804,MPS,,Mount Pleasant Regional Airport,33.166668,-94.98333,475,,America/Chicago,MPS,US,Mount Pleasant,Texas,Titus County,AP
14805,MPT,WPMN,Maliana Airport,-8.066667,125.25,"0",,Asia/Dili,MPT,TL,Maliana,East Nusa Tenggara,,AP
14806,MPU,AYMZ,Mapua(Mabua) Airport,-2.9,151.4,65,,Pacific/Port_Moresby,MPU,PG,Tatau Island,,,AP
14807,MPV,KMPV,Edward F Knapp State Airport,44.2038643,-72.56498067174682,1102,,America/New_York,MPV,US,Barre/Montpelier,Vermont,Washington County,AP
14808,MPW,UKCM,Mariupol International Airport,47.1,37.55,170,http://www.maraero.com/,Europe/Kiev,MPW,UA,Mariupol,Donetsk,,AP
14809,MPX,AYIY,Miyanmin Airport,-4.9,141.61667,2408,,Pacific/Port_Moresby,MPX,PG,Miyanmin,,,AP
14810,MPY,SOOA,Maripasoula Airport,3.65601315,-54.039308904431564,328,,America/Cayenne,MPY,GF,Maripasoula,,,AP
14811,MPZ,KMPZ,Mount Pleasant Municipal Airport,40.966667,-91.55,738,https://www.cityofmountpleasantiowa.org/citysite/citydepartments/publicworks_airport.aspx,America/Chicago,MPZ,US,Mount Pleasant,Iowa,Henry County,AP
14812,MQA,YMDI,Mandora Airport,-19.737702,120.8376903313825,32,,Australia/Perth,MQA,AU,Mandora,Western Australia,Broome,AP
14813,MQB,KMQB,Macomb Municipal Airport,40.4525,-90.62139,652,http://www.macombairport.com/,America/Chicago,MQB,US,Macomb,Illinois,McDonough County,AP
14814,MQC,LFVM,Miquelon Airport,47.05,-56.333332,380,,America/Miquelon,MQC,PM,Miquelon,Miquelon-Langlade,,AP
14815,MQD,SAVQ,Maquinchao Airport,-41.2413728,-68.7072439,2880,,America/Argentina/Salta,MQD,AR,Maquinchao,Rio Negro,,AP
14816,MQE,YMQA,Marqua Airport,-22.816668,137.35,734,,Australia/Darwin,MQE,AU,Marqua,,,AP
14817,MQF,USCM,Magnitogorsk International Airport,53.45,59.066666,1279,,Asia/Yekaterinburg,MQF,RU,Magnitogorsk,Chelyabinsk,Gorod Magnitogorsk,AP
14818,MQG,FYMG,Midgard Airport,-22.083332,17.366667,5203,,Africa/Windhoek,MQG,NA,Midgard,Otjozondjupa,,AP
14819,MQH,SWIQ,MinaÃ§u Airport,-13.533333,-48.233334,1312,,America/Sao_Paulo,MQH,BR,MinaÃ§u,Goias,Cavalcante,AP
14820,MQI,,Quincy,42.25,"-71.0",62,,America/New_York,MQI,US,Quincy,Massachusetts,Norfolk County,AP
14821,MQJ,UEMA,Moma Airport,66.4511768,143.25843906288407,613,,Asia/Srednekolymsk,MQJ,RU,Honuu,,,AP
14822,MQK,SLTI,San MatÃ­as Airport,-16.3391991,-58.4019012,419,,America/La_Paz,MQK,BO,San MatÃ­as,Santa Cruz,,AP
14823,MQL,YMIA,Mildura Airport,-34.23063835,142.08837740764827,124,http://www.milduraairport.com.au/,Australia/Melbourne,MQL,AU,Mildura,Victoria,Mildura Shire,AP
14824,MQM,LTCR,Mardin Airport,37.2224305,40.630733428599925,1643,,Europe/Istanbul,MQM,TR,Mardin,Mardin,,AP
14825,MQN,ENRA,"Mo i Rana Airport, RÃ¸ssvoll",66.36408109999999,14.301861576067283,173,https://avinor.no/en/airport/mo-i-rana-airport/,Europe/Oslo,MQN,NO,Mo i Rana,Nordland,Rana,AP
14826,MQO,AYMQ,Malam Airport,-8.703889,142.65111,98,,Pacific/Port_Moresby,MQO,PG,Malam,,,AP
14827,MQP,FAKN,Kruger Mpumalanga International Airport,-25.38178745,31.106954598075028,2775,,Africa/Johannesburg,NLP,ZA,Mpumalanga,Mpumalanga,Ehlanzeni District,AP
14828,MQQ,FTTD,Moundou Airport,8.6324556,16.07727105298493,1377,,Africa/Ndjamena,MQQ,TD,Moundou,Logone Occidental,,AP
14829,MQR,,Mosquera Airport,2.5,-78.416664,104,,America/Bogota,MQR,CO,Mosquera,Narino,,AP
14830,MQS,TVSM,Mustique Airport,12.88770805,-61.17979227766365,22,,America/St_Vincent,MQS,VC,Mustique Island,Grenadines,,AP
14831,MQT,KSAW,Marquette/Sawyer International Airport,46.349652,-87.3871745,1204,http://www.sawyerairport.com/,America/Detroit,MQT,US,Marquette,Michigan,Marquette County,AP
14832,MQU,SKQU,Mariquita Airport,5.2125301,-74.88387397066683,1404,,America/Bogota,MQU,CO,Mariquita,Tolima,,AP
14833,MQV,DA14,Mostaganem Airport,35.9,"0.083333",433,,Africa/Algiers,MQV,DZ,Mostaganem,Mostaganem,,AP
14834,MQW,,Telfair Wheeler Airport,32.20778,-83.000275,331,,America/New_York,MQW,US,Helena,Georgia,Telfair County,AP
14835,MQX,HAMK,Alula Aba Nega Airport,13.468333,39.52639,7339,,Africa/Addis_Ababa,MQX,ET,Mekele,Tigray,,AP
14836,MQY,KMQY,Smyrna Airport,36.00935425,-86.51668739599751,501,http://www.smyrnaairport.com/,America/Chicago,MQY,US,Smyrna,Tennessee,Rutherford County,AP
14837,MQZ,YMGT,Margaret River Airport,-33.933334,115.1,367,,Australia/Perth,MQZ,AU,Margaret River,Western Australia,Augusta-Margaret River Shire,AP
14838,MRA,HLMS,Misrata International Airport,32.4,15.066667,42,,Africa/Tripoli,MRA,LY,Misratah,Misratah,,AP
14839,MRB,KMRB,Eastern WV Regional Airport/Shepherd Field,39.402153150000004,-77.98580773635342,531,http://www.wvairport.org/,America/New_York,MRB,US,Martinsburg,West Virginia,Berkeley County,AP
14840,MRC,KMRC,Maury County Airport,35.61667,-87.03333,643,http://www.maurywebpages.com/airport.htm,America/Chicago,MRC,US,Columbia/Mount Pleasant,Tennessee,Maury County,AP
14841,MRD,SVMD,Alberto Carnevalli Airport,8.583333,-71.157776,4957,,America/Caracas,MRD,VE,MÃ©rida,Merida,Municipio Libertador,AP
14842,MRE,,Mara Serena Lodge Airstrip,-1.300368,35.05885,5072,,Africa/Nairobi,MRE,KE,Masai Mara,,,AP
14843,MRF,KMRF,Marfa Municipal Airport,30.3,-104.01667,4629,,America/Chicago,MRF,US,Marfa,Texas,Presidio County,AP
14844,MRG,YMBA,Mareeba Airport,"-17.0",145.46666,1341,,Australia/Brisbane,MRG,AU,Mareeba,,,AP
14845,MRH,AYRV,May River Airstrip,-8.466667,145.33333,"0",,Pacific/Port_Moresby,MRH,PG,May River,,,AP
14846,MRI,PAMR,Merrill Field,61.2133214,-149.8441957,134,,America/Anchorage,ANC,US,Anchorage,Alaska,Anchorage Municipality,AP
14847,MRJ,MHMA,Marcala,14.163611,-88.03333,4078,,America/Tegucigalpa,MRJ,HN,Marcala,La Paz,,AP
14848,MRK,KMKY,Marco Island Executive Airport,25.944445,-81.72389,36,http://www.colliergov.net/index.aspx?page=21,America/New_York,MRK,US,Marco Island,Florida,Collier County,AP
14849,MRL,,Miners Lake,-20.066668,145.58333,1368,,Australia/Brisbane,MRL,AU,Charters Towers,Queensland,Charters Towers,AP
14850,MRM,AYMA,Manari Airport,-9.166667,147.6,3402,,Pacific/Port_Moresby,MRM,PG,Manari,,,AP
14851,MRN,KMRN,Foothills Regional Airport,35.75,-81.683334,1151,https://foothillsairport.com/,America/New_York,MRN,US,Morganton,North Carolina,Burke County,AP
14852,MRO,NZMS,Hood Airport,-40.9746295,175.63377695420445,347,http://www.svas.org.nz/pages/hood_aerodrome_location.htm,Pacific/Auckland,MRO,NZ,Masterton,Wellington,Masterton District,AP
14853,MRP,YALA,Marla Airport,"-27.0","135.0",564,,Australia/Adelaide,MRP,AU,,,,AP
14854,MRQ,RPUW,Marinduque Airport,13.3614541,121.82539942685204,45,,Asia/Manila,MRQ,PH,Gasan,Mimaropa,Province of Marinduque,AP
14855,MRR,SEMA,Jose Maria Velasco Ibarra Airport,-4.383333,-79.933334,1374,,America/Guayaquil,MRR,EC,MacarÃ¡,Loja,,AP
14856,MRS,LFML,Marseille Provence Airport,43.44178,5.222137,55,http://www.marseille.aeroport.fr,Europe/Paris,MRS,FR,Marseille,Provence-Alpes-Cote d'Azur,Departement des Bouches-du-Rhone,AP
14857,MRT,,Moroak Airport,-14.483333,133.41667,396,,Australia/Darwin,MRT,AU,Moroak,,,AP
14858,MRU,FIMP,Sir Seewoosagur Ramgoolam International Airport,-20.4325615,57.684949281775644,104,http://aml.mru.aero/,Indian/Mauritius,MRU,MU,Port Louis,Grand Port,,AP
14859,MRV,URMM,Mineralnyye Vody Airport,44.22621995,43.081651070827434,1059,,Europe/Moscow,MRV,RU,Mineralnyye Vody,Stavropol'skiy,,AP
14860,MRW,EKMB,Lolland Falster Maribo Airport,54.685833,11.435,32,http://www.lollandfalsterairport.dk/,Europe/Copenhagen,MRW,DK,Lolland Falster / Maribo,Zealand,Lolland Kommune,AP
14861,MRX,OIAM,Mahshahr Airport,30.56090975,49.14683456086563,39,,Asia/Tehran,MRX,IR,Ramshir,Khuzestan,,AP
14862,MRY,KMRY,Monterey Peninsula Airport,36.58705795,-121.84193978436595,209,,America/Los_Angeles,MRY,US,Monterey,California,Monterey County,AP
14863,MRZ,YMOR,Moree Airport,-29.4939246,149.8512411,702,,Australia/Sydney,MRZ,AU,Moree,New South Wales,Moree Plains,AP
14864,MSA,CZMD,Muskrat Dam Airport,53.816666,-91.98333,869,,America/Winnipeg,MSA,CA,Muskrat Dam,,,AP
14865,MSB,,Marigot Seaplane Base,18.066668,-63.066666,285,,America/Marigot,SFG,MF,,,,AP
14866,MSC,KFFZ,Falcon Field,33.416668,-111.833336,1230,http://www.falconfieldairport.com/,America/Phoenix,MSC,US,Mesa,Arizona,Maricopa County,AP
14867,MSD,,Mt Pleasant,39.524723,-111.47444,5853,,America/Denver,MSD,US,Mount Pleasant,Utah,Sanpete County,AP
14868,MSE,EGMH,Kent International,51.35,1.35,121,http://www.kentinternationalairport-manston.com/,Europe/London,MSE,GB,Westgate on Sea,England,Kent,AP
14869,MSF,YMNS,Mount Swan Airport,-22.516666,"135.0",1624,,Australia/Darwin,MSF,AU,,,,AP
14870,MSG,,Matsaile Airport,-29.733334,28.75,5885,,Africa/Maseru,MSG,LS,Matsaile,,,AP
14871,MSH,OOMA,RAFO Masirah,20.667274749999997,58.89080893136915,52,,Asia/Muscat,MSH,OM,Masirah,Ash Sharqiyah,,AP
14872,MSI,,Masalembo Airport,-5.583333,114.433334,62,,Asia/Jakarta,MSI,ID,Masalembo Island,East Java,,AP
14873,MSJ,RJSM,Misawa Airport / Misawa Air Base,40.701300950000004,141.3717860384605,91,,Asia/Tokyo,MSJ,JP,Misawa,Aomori,,AP
14874,MSK,,Morelia Airport,25.033333,"-78.0",29,,America/Nassau,MSK,BS,Puerto GaitÃ¡n,,,AP
14875,MSL,KMSL,Northwest Alabama Regional Airport,34.745892749999996,-87.61152944061621,508,,America/Chicago,MSL,US,Muscle Shoals,Alabama,Colbert County,AP
14876,MSM,FZCV,Masi Manimba Airport,-4.766667,17.916668,1263,,Africa/Kinshasa,MSM,CD,Masi Manimba,Bandundu,,AP
14877,MSN,KMSN,Dane County Regional Truax Field,43.1420815,-89.33774533660622,846,,America/Chicago,MSN,US,Madison,Wisconsin,Dane County,AP
14878,MSO,KMSO,Missoula International Airport,46.91686665,-114.08780053891442,3185,,America/Denver,MSO,US,Missoula,Montana,Missoula County,AP
14879,MSP,KMSP,Minneapolisâ€“Saint Paul International Airport / Woldâ€“Chamberlain Field,44.878019050000006,-93.2209280537696,803,http://www.mspairport.com/,America/Chicago,MSP,US,St. Paul,Minnesota,Hennepin County,AP
14880,MSQ,UMMS,Minsk National Airport,53.8899573,28.03506962645968,685,http://airport.by/en,Europe/Minsk,MSQ,BY,Minsk,Minsk,,AP
14881,MSR,LTCK,MuÅŸ Airport,38.725,41.625,4143,,Europe/Istanbul,MSR,TR,MuÅŸ,Mus,,AP
14882,MSS,KMSS,Massena International Airport Richards Field,44.93778,-74.846664,206,http://www.massenaworks.com/town/airport.asp,America/New_York,MSS,US,Massena,New York,St. Lawrence County,AP
14883,MST,EHBK,Maastricht Aachen Airport,50.9158588,5.7686203,370,,Europe/Amsterdam,MST,NL,Maastricht,Limburg,Gemeente Stein,AP
14884,MSU,FXMM,Moshoeshoe I International Airport,-29.30139,27.505556,5029,,Africa/Maseru,MSU,LS,Maseru,Maseru,,AP
14885,MSV,KMSV,Sullivan County International Airport,41.70198565,-74.79666606582126,1354,http://sullivanny.us/Departments/Airport,America/New_York,MSV,US,Liberty,New York,Sullivan County,AP
14886,MSW,HHMS,Massawa International Airport,15.603333,39.441113,26,,Africa/Asmara,MSW,ER,Massawa,Northern Red Sea Region,,AP
14887,MSX,FCMM,Mossendjo Airport,-2.9461641,12.699002,1466,,Africa/Brazzaville,MSX,CG,Mossendjo,Niari,,AP
14888,MSY,KMSY,Louis Armstrong New Orleans International Airport,29.99420015,-90.26430439366972,36,http://www.flymsy.com,America/Chicago,MSY,US,New Orleans,Louisiana,Jefferson Parish,AP
14889,MSZ,FNMO,Welwitschia Mirabilis International Airport,-15.208611,12.160833,101,,Africa/Luanda,MSZ,AO,Namibe,Namibe,,AP
14890,MTA,NZMA,Matamata Glider Airport,-37.816666,175.76666,187,,Pacific/Auckland,MTA,NZ,Matamata,Waikato,Matamata-Piako District,AP
14891,MTB,SKML,Montelibano Airport,8.066667,-75.46667,213,,America/Bogota,MTB,CO,MontelÃ­bano,Cordoba,,AP
14892,MTC,KMTC,Selfridge Air National Guard Base Airport,42.583332,-82.88333,623,,America/Detroit,MTC,US,Mount Clemens,Michigan,Macomb County,AP
14893,MTD,YMSF,Mount Sanford Station Airport,"-17.0",130.56667,731,,Australia/Darwin,MTD,AU,,,,AP
14894,MTE,SNMA,Monte Alegre Airport,-1.983333,-54.066666,183,,America/Santarem,MTE,BR,Monte Alegre,Para,Monte Alegre,AP
14895,MTF,HAMT,Mizan Teferi Airport,6.966667,35.533333,4222,,Africa/Addis_Ababa,MTF,ET,Mizan Teferi,,,AP
